640p
BLUR_WITHOUT_SHARED,2.5855
BLUR_WITH_SHARED,1.3453
1280p
BLUR_WITHOUT_SHARED,9.4115
BLUR_WITH_SHARED,4.6773
1920p
BLUR_WITHOUT_SHARED,21.1784
BLUR_WITH_SHARED,10.2769
4k
BLUR_WITHOUT_SHARED,71.7180
BLUR_WITH_SHARED,34.0599
